tweet_id;date;complaint_label;tweet_text;usr_followers_count;usr_verified
479045501589798912;2014-06-17T23:38:42Z;Non-Complaint;Another 2 hour delay with @SouthwestAir but the @Kiehls lady gave me a bunch of awesome samples! #travel #delaysagain #beauty #tired;71;FALSE
479048809037574144;2014-06-17T23:51:51Z;Complaint;"Bought wifi for 13$ on my flight from seattle....its a 4 hour flt &amp; all i wanted was to watch netflix &amp; wifi IT ISNT WORKING. @AmericanAir";353;FALSE
479051131390156800;2014-06-18T00:01:04Z;Non-Complaint;"“@AirCanada: Travel Advisory: June 17, Toronto (YYZ). Change fees waived. Complete details here:
http://t.co/wgeyk4nAN1” unmmm?";36;FALSE
479053262474461184;2014-06-18T00:09:32Z;Complaint;"@united I sent 2nd email today I would just like a response. During my travel the desk kept telling me to call 1800 &amp; they said go to desk";42;FALSE
479055756218466304;2014-06-18T00:19:27Z;Complaint;Feeling REAL confident about my @SouthwestAir flight which is delayed because the pilots are coming from a flight that was also delayed.;334;FALSE
479055822555975680;2014-06-18T00:19:43Z;Non-Complaint;Yes @MCBonde1 I'm done with @Delta Sadly whoever handles their account getting fired instead of educated lol;8063;FALSE
479057657475911680;2014-06-18T00:27:00Z;Complaint;@TAMAirlines let me guess, I need to call your hotline, be transferred 3 times to then be told your system isn't working? No thanks.;89;FALSE
479061575072890880;2014-06-18T00:42:34Z;Complaint;@USAirways I don't really plan on using US airways anymore so I just want to use my miles. Why can't they be used one way?;2218;FALSE
479063877628354560;2014-06-18T00:51:43Z;Non-Complaint;@rocrusso @NJTRANSIT @NJTransit_delay #really @united needs this also. Same thing happened to me yesterday on my flight. #gross;225;FALSE
479064037771476992;2014-06-18T00:52:21Z;Non-Complaint;@PacificAirPhoto @EdingtonSarah a three-part series about @British_Airways;1109;FALSE
479065595028074496;2014-06-18T00:58:33Z;Non-Complaint;@jsculerati @pcales tweeted with @tsdtsd about maybe to Houston next year.  @SouthwestAir from Tampa next year.  Maybe!!;1246;FALSE
479065946565267456;2014-06-18T00:59:56Z;Non-Complaint;"@united Ha! No. About 50 hours left of ""reading"" the @audible_com monster. One more connecting nap.. er, flight. We'll see.";103;FALSE
479069386372702208;2014-06-18T01:13:37Z;Non-Complaint;@VirginAmerica is a phenomenal airline but @JetBlue is innovating quickly. #PaxEx @airlineguys @RunwayGirl @hharteveldt;56;FALSE
479071560125280256;2014-06-18T01:22:15Z;Non-Complaint;“@SouthwestAir: Free premium beverage TOMORROW on flights!” Excited I'm flying home tomorrow! Sad my drink tix will go unused! #priorities;13;FALSE
479071574197551104;2014-06-18T01:22:18Z;Complaint;Oh @Delta, why do you no longer serve #biscoff cookies on your shorter flights? #coffeeandbiscoff was my #favoriteinflightsnack;264;FALSE
479071747023466496;2014-06-18T01:22:59Z;Complaint;"@virginamerica RT @MarshaCollier: Customer service is ""personal"" - there's no ""fit-all"" template script that reaches a customer #custserv";8418;TRUE
479072211358474240;2014-06-18T01:24:50Z;Non-Complaint;@sheigh Have you had scripted #custserv from @virginamerica ?;87459;FALSE
479072315762688000;2014-06-18T01:25:15Z;Non-Complaint;"@AmericanAir suspende vuelos #CCS #NYC... #&amp;-(:@/)/@";191;FALSE
479072691702362112;2014-06-18T01:26:45Z;Non-Complaint;Two first class upgrades this trip from @Delta! Thanks everyone at @DeltaAssist;487;FALSE
479073527601954816;2014-06-18T01:30:04Z;Complaint;@united nothing at the moment. From what under you respond nicely but never follow through when I do need you;385;FALSE
479073774113796096;2014-06-18T01:31:03Z;Complaint;@FrontierCare it's been way better in Denver, but it was just a mess in Seattle. Lines, general confusion, slow processes.;71;FALSE
479075547935281152;2014-06-18T01:38:06Z;Non-Complaint;Nah don't worry @Delta, I didn't want to get home tonight;351;FALSE
479075610292011008;2014-06-18T01:38:20Z;Complaint;Thanks to @AmericanAir for causing me to miss a day at my conference, wait 2.5 hours for a plane issue, and sending me to Dallas instead;39;FALSE
479077373808484352;2014-06-18T01:45:21Z;Non-Complaint;A partir de julio, @AmericanAir recortará en un 80% sus vuelos hacia Venezuela. Via @NoticiasRCN http://t.co/nob1FEevM0;3357;FALSE
479079080080334848;2014-06-18T01:52:08Z;Non-Complaint;"@AmericanAir I own a dirty car too; it's the chunk missing that worried me. #piecegonemissing #superglueplease";215;FALSE
479079982266732544;2014-06-18T01:55:43Z;Non-Complaint;If I were @Delta CEO Richard Anderson, I would invest heavily in @BriggsandRiley. They so cover your potential losses.;68;FALSE
479084703962497024;2014-06-18T02:14:29Z;Non-Complaint;@MayorGia I was on vacation Sat and Sun. Fri and Mon were monopolized by the overt evil of @SouthwestAir, airliner of the damned;138;FALSE
479085142305423360;2014-06-18T02:16:13Z;Non-Complaint;@DeltaAssist ... thanks for your help.;90;FALSE
479085149473083392;2014-06-18T02:16:15Z;Non-Complaint;@AmericanAir there are some more minor background details but I (obviously) must keep it short.;38;FALSE
479087872252076032;2014-06-18T02:27:04Z;Non-Complaint;"@Delta i lov your airline thank u 4 keepin me safe &lt;33";903;FALSE
479089065627619328;2014-06-18T02:31:48Z;Non-Complaint;@allyvest @Delta should have tweeted right when you were upset... #facts;110;FALSE
479094890312114176;2014-06-18T02:54:57Z;Non-Complaint;I’m assuming Snider was flying @delta;1474;FALSE
479101444004401152;2014-06-18T03:21:00Z;Complaint;"@emirates @EmiratesSupport  getting this msg on ur site"" Sorry, there was a system error while your itinerary was loading. Please try again.";58;FALSE
479101804622278656;2014-06-18T03:22:26Z;Non-Complaint;"@flyasiana @thekfa #다시한번대한민국
Again 2004 :) 

최선을 다해서 꼭 승리의 기쁨을 상처받은 대한민국에 안겨주시길 기원하며 응원해요 :D

2002년의 영광을 2014년 리우데자네이루에서 또다신 만들어 BoA요 :D";1801;FALSE
479103065849888768;2014-06-18T03:27:26Z;Non-Complaint;@MrMarketingPhD @united accountability to the thieves that stole the bag would be suitable.;307;FALSE
479110704968896512;2014-06-18T03:57:48Z;Non-Complaint;@McIlroyRory @united http://t.co/VOOcTc4XF3;7;FALSE
479111024063565824;2014-06-18T03:59:04Z;Non-Complaint;@AmericanAir Just want to know if lifetime AAdvantage and lifetime Dividend Miles will be combined towards Million Miler.;50;FALSE
479111338174603264;2014-06-18T04:00:19Z;Non-Complaint;@davitydave Mahalo for joining me for lunch today! Enjoy the rest of your trip and have safe flight back. Chat with you soon! @HawaiianAir;850;FALSE
479118750843564032;2014-06-18T04:29:46Z;Non-Complaint;@KLM I will file it online, thank you!;90;FALSE
479121585341603840;2014-06-18T04:41:02Z;Non-Complaint;Mauuu RT @CIMBIndonesia: (1/2) Mau jalan-jalan ke Jepang GRATIS dengan @IndonesiaGaruda? Caranya gampang kok. #CIMBNiagaSyariah;293;FALSE
479121704003047424;2014-06-18T04:41:30Z;Complaint;Had to collect bag myself after 3 days missing. One week later, still no response or return call from @BritishAirways @British_Airways;1510;FALSE
479126018985177088;2014-06-18T04:58:39Z;Non-Complaint;@DeltaAssist thanks. Bummer.;35;FALSE
479132767910105088;2014-06-18T05:25:28Z;Non-Complaint;@theKFA @Flyasiana Our place in the 4 best teams in the world! Korea ahead! Queen with us!  세계에서 4 최고의 팀에서 우리의 장소! 한국에 앞서! 우리와 여왕!;178;FALSE
479133003701305344;2014-06-18T05:26:24Z;Non-Complaint;@FemiOke @AlexStone7 @gwladystweet @flyethiopian flies directly 2 Sao Paulo. Z mad England fan discovered better route London/Addis/SaoPaulo;28221;TRUE
479139199220973568;2014-06-18T05:51:01Z;Non-Complaint;@KLM il codice è 4FWAOK. Ho complato due e ho cancellato solo uno per me. L'altro è per mio marito. La data di partenza in 21 luglio.;1216;FALSE
479145555156033536;2014-06-18T06:16:17Z;Non-Complaint;Nice fact-checking reaction to @Delta airlines post on US-Ghana match. Not so many giraffes in Ghana. See: http://t.co/ewms5Eaag6;6317;FALSE
479148067095322624;2014-06-18T06:26:15Z;Non-Complaint;Sunrise with @Ryanair @DublinAirport via @DollRoberts http://t.co/8vsEBhOvMi;77067;TRUE
479148873701527552;2014-06-18T06:29:28Z;Complaint;@USAirways no one has been at the counter yet. What's going on?;83;FALSE
479151544605343744;2014-06-18T06:40:05Z;Non-Complaint;"#AirlineNews:
@TurkishAirlines has launched a new four-times-weekly return service between Istanbul and Bordeaux.";509;FALSE
479154579146555392;2014-06-18T06:52:08Z;Non-Complaint;What's with @SAS 620 DUS - CPH? 3x diversions in 30 days. http://t.co/SjUQuzzCkp  @flightradar24;125;FALSE
479163797362708480;2014-06-18T07:28:46Z;Non-Complaint;#airlines new @delta museum at @AtlantaAirA for 80th birtdy cc @AirlineFlyer @RunwayGirl @jlandras @DeltaNewsroom http://t.co/AHHliboEdu;514;FALSE
479164490169057280;2014-06-18T07:31:31Z;Non-Complaint;@Storify @Delta @CNN;2;FALSE
479169282878619648;2014-06-18T07:50:34Z;Non-Complaint;@Flyasiana @theKFA 다들 너무 수고했고요 앞으로 남은 경기도 #다시한번대한민국;12;FALSE
479169372972654592;2014-06-18T07:50:55Z;Non-Complaint;@delta at least GH has an environment favorable 4animals 2live freely dan an environment of statues. Wish u b a victim of terrorist attack..;485;FALSE
479170134138175488;2014-06-18T07:53:57Z;Non-Complaint;I'm at @TurkishAirlines Aviation Academy (Istanbul, Türkiye) w/ 16 others http://t.co/ktB9Hm1OUs;11;FALSE
479178388578390016;2014-06-18T08:26:45Z;Non-Complaint;@VirginAmerica @dhepburn :( why?;94;FALSE
479179375443984384;2014-06-18T08:30:40Z;Non-Complaint;@TurkishAirlines and @IATA both agree that personalisation is the key in the future to enhance the shopping experience for PAX #ATIS2014;707;FALSE
479184034430738432;2014-06-18T08:49:11Z;Non-Complaint;Morgen brengen we een bezoek aan district Schiphol van de @marechaussee en nemen ook een kijkje bij @KLM! #defensie #jd #bezoek #schiphol;467;FALSE
479185873473662976;2014-06-18T08:56:29Z;Non-Complaint;@adage @BritishAirways @OgilvyOne Brill! excellent shot! congratulations!;17;FALSE
479186543941541888;2014-06-18T08:59:09Z;Non-Complaint;RT  @KLM_UK   For your chance to #WIN TWO TINS of #Dutch waffles: http://t.co/58IndONTZD   http://t.co/hv7JXh3trr;3331;FALSE
479186785462140928;2014-06-18T09:00:07Z;Non-Complaint;@McIlroyRory @united if you had landed in @ShannonAirport you would have had your clubs;364;FALSE
479188418249752576;2014-06-18T09:06:36Z;Complaint;@EmiratesSupport Sadly its one of those weeks, not days!!  Thanks for your understanding!  I look forward to flying with you guys again!;105;FALSE
479188753446371328;2014-06-18T09:07:56Z;Non-Complaint;@kofiemeritus focus that energy on the piece of shit government we have in place in Ghana. They need to know more than @Delta.;560;FALSE
479193653953724416;2014-06-18T09:27:24Z;Non-Complaint;@Ryanair no I don't. I'm just trying to establish if there is a strike today.;7;FALSE
479199676508696576;2014-06-18T09:51:20Z;Non-Complaint;@AirAsia thank you! hopefully everything is going to be allright now! :-);25;FALSE
479201969136205824;2014-06-18T10:00:27Z;Non-Complaint;"@michaelliffen @British_Airways I hope to god you are not flying back to Blighty!!! ;)";649;FALSE
479204085116051456;2014-06-18T10:08:51Z;Non-Complaint;"¡Es el momento de descubrir Chile y Argentina!
¡@LANAirlinesSP ofrece un 20% de descuento en sus vuelos internos! http://t.co/aR2fV0zMBf";372;FALSE
479206931203383296;2014-06-18T10:20:10Z;Non-Complaint;Mentoring program by @Delta links upcoming entrepreneurs with innovative leaders http://t.co/6sXyvKN2sW via @HuffPostCollege;78;FALSE
479208790005264384;2014-06-18T10:27:33Z;Non-Complaint;Jawatan kosong Air Asia – Terbuka http://t.co/aTWXf562Qs @MOWorks @MDMaran @AADKMalaysia @Aimst2U @AllThingsAsian @AmpangTV @AirAsia;75;FALSE
479208909509758976;2014-06-18T10:28:01Z;Non-Complaint;"""@DL4Rose: “@Delta: We're sorry for our choice of photo in our previous tweet. Best of luck to all teams.” FA WO KWASIA FRIY3SO""";418;FALSE
479214001302564864;2014-06-18T10:48:15Z;Non-Complaint;"""Unmitigated ignorance continues because people with means refuse to enlighten themselves""-*someone* @Delta @MattFutterman @TheEllenShow";443;FALSE
479214677118189568;2014-06-18T10:50:57Z;Non-Complaint;"Pas op, he! #ausned RT @KLM: @bartvanmerwijk_ Bekend met deze bestemming, Bart? ;-)";91755;FALSE
479217775383044096;2014-06-18T11:03:15Z;Non-Complaint;@wlbb @AmericanAir how were the housemates;218;FALSE
479219059964137472;2014-06-18T11:08:22Z;Non-Complaint;Maigadd rm55 dapat naik @MAS . Kkelah molek kawe kelik poso lagu ni;40;FALSE
479219113945214976;2014-06-18T11:08:34Z;Non-Complaint;@British_Airways Fair Rules #BritishAirways Not Fare Rules :-{;33;FALSE
479221383441186816;2014-06-18T11:17:35Z;Non-Complaint;@British_Airways Fare Rules #BritishAirways Are Not Fair Rules ಠ_ಠ c;33;FALSE
479223371754795008;2014-06-18T11:25:30Z;Non-Complaint;@joewhitmarsh @TheRightChoyce WUT!! @VirginAmerica- you?! When do you land?;3919;FALSE
479227416351473664;2014-06-18T11:41:34Z;Non-Complaint;@DeltaAssist can't send DM tried but says u do not follow me;3;FALSE
479230062479151104;2014-06-18T11:52:05Z;Non-Complaint;@AmericanAir to reduce flights from #Miami to #Caracas from 4xdaily to 8xweekly #B737-800 between 2JUL-31JUL #avgeek;473;FALSE
479230599753121792;2014-06-18T11:54:13Z;Complaint;@AirTran @SouthwestAir good morning whose money have you stolen overnight?;177;FALSE
479232484782395392;2014-06-18T12:01:42Z;Non-Complaint;@Delta benchmark your #leadership practices against the best in the world http://t.co/9YKCKRobnl;8826;FALSE
479232489735880704;2014-06-18T12:01:43Z;Non-Complaint;@IrelandUncut @McIlroyRory @united Might do seeing as he'll be playing for Ireland in the Olympics :-) #Fáilte;630;FALSE
479233098023202816;2014-06-18T12:04:08Z;Non-Complaint;@DeltaAssist just dm'd you.;12554;TRUE
479235520946401280;2014-06-18T12:13:46Z;Non-Complaint;CHEERS TO @SouthwestAir 'S BIRTHDAY!!! Don't ever change!!!!!! @lbicks @MikeGinDE  #vegasprobz #cheersingsohard xo 🎈🎉 http://t.co/ijzjLD5HN8;224;FALSE
479235749146267648;2014-06-18T12:14:41Z;Non-Complaint;"Was ""offloaded"" my @AirCanada flight to NYC for mysterious reasons. Fortunately gate staff were able to resolve. #FireIsland here we come.";80;FALSE
479237455053598720;2014-06-18T12:21:27Z;Non-Complaint;"Me duermo esperando que llames el vuelo 940 @laserairlines &gt;.&lt;";1767;FALSE
479239626046320640;2014-06-18T12:30:05Z;Complaint;No help from @AirCanada hotline. My luggage has been missing for 6 days since I've been in Toronto (home). No reply and no response!;165;FALSE
479239732191559680;2014-06-18T12:30:30Z;Non-Complaint;Thank you @VirginAmerica for 1st class for the fam. The power of the black card;1123;FALSE
479245471924629504;2014-06-18T12:53:19Z;Non-Complaint;@Ryanair I am really worry about it, please to fix itself manual.;16;FALSE
479246418645757952;2014-06-18T12:57:04Z;Non-Complaint;I'm flying on @SouthwestAir birthday today to Oakland and back just for a quick lunch;59;FALSE
479246937212727296;2014-06-18T12:59:08Z;Non-Complaint;@serenawilliams @Delta @inpaddington http://t.co/zmgZiEgWRy;85;FALSE
479248974499418112;2014-06-18T13:07:14Z;Non-Complaint;@McIlroyRory @united why you should only fly private;10;FALSE
479250868731379712;2014-06-18T13:14:45Z;Complaint;@Ryanair if you could let me know ASAP that would be great. Already checked in, but added a bag after. Do I have to reprint? Thanking you.;3613;FALSE
479251032028221440;2014-06-18T13:15:24Z;Non-Complaint;@CarlooneyCarter @AmericanAir @GrandHyattDFW   See you in Denver soon!!;1744;FALSE
479251463928311808;2014-06-18T13:17:07Z;Non-Complaint;Ok, so there are no giraffes in Ghana. Give the @Delta airlines social-media guy a break http://t.co/ZYPFBDyOQw;96;FALSE
479252488244056064;2014-06-18T13:21:11Z;Non-Complaint;Focusing on customers would help RT @hharteveldt: .@AmericanAir CEO admitting AA was once a great airline, isn’t today #readytorestore;724;FALSE
479253097240203264;2014-06-18T13:23:37Z;Non-Complaint;I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/WBa5tXX6vt #SummerGetaway;6;FALSE
479253354603094016;2014-06-18T13:24:38Z;Non-Complaint;@vueling no puedo hacer el chec-in on line de un vuelo de mañana. Hay algún problema en la web? BIO-Bcn;95;FALSE
479256346064191488;2014-06-18T13:36:31Z;Non-Complaint;@OpieRadio “@McIlroyRory: Re-@united with my clubs! http://t.co/nAsV81c4Xn”;699;FALSE
479259325827801088;2014-06-18T13:48:22Z;Non-Complaint;@DeltaAssist help!;1590;FALSE
479259357587443712;2014-06-18T13:48:29Z;Non-Complaint;Dating vs Marriage, @Uber vs @united, new thinking on customer loyalty via @Forbes http://t.co/LPHNvtV5bv;444;FALSE
479261036932247552;2014-06-18T13:55:10Z;Non-Complaint;"The capacity for innovation - Phillip Easter @AmericanAir, Maurice Jenkins @iflymia &amp; Jim Peters/Andrew O'Connor #ATIS2014";1293;FALSE
479263465719496704;2014-06-18T14:04:49Z;Non-Complaint;@United operará a Punta Cana y Belice http://t.co/W3ZxvGVkg8 http://t.co/yR5Z7P8tnw;2753;FALSE
479264376936226816;2014-06-18T14:08:26Z;Non-Complaint;@martienvanhout: @airlinepicss @luchtvaartfotos @emirates Airbus A380 brengt bezoek aan @schiphol Amsterdam http://t.co/ejC2PFmJMY;8;FALSE
479264890629001216;2014-06-18T14:10:28Z;Non-Complaint;@Ryanair tries to win over families with added incentives via @Telegraph http://t.co/5aaadq7b15 #family #travel #europe;838;FALSE
479265742148222976;2014-06-18T14:13:51Z;Non-Complaint;"@united explaining fare classes to some people is not worth it.... trust me ;) @airlineflyer";1102;FALSE
479266475312566272;2014-06-18T14:16:46Z;Non-Complaint;@KLM Dank voor het antwoord, ben wel een beetje benieuwd wat jullie gaan doen for de PEFL leden die dit al vanaf het begin zijn(buiten golf);252;FALSE
479266489099227136;2014-06-18T14:16:50Z;Complaint;@Thecountrynerd @SouthwestAir I never got mad or aggressive. I was crying from cold, tiredness, and shittyness. But they were mean.;3481;FALSE
479266941958225920;2014-06-18T14:18:37Z;Non-Complaint;10 Companies Killing It with Digital Signage - http://t.co/cINJrsOY03 - @DunkinDonuts @BritishAirways @eBay @adidas @Benetton @media_caddy;10873;FALSE
479267949568462848;2014-06-18T14:22:38Z;Non-Complaint;Thanks @AmericanAir for putting me in seat with a busted tv. This flight to SFO from JFK is going to feel even longer http://t.co/5c4dvfZnys;51;FALSE
479268373340360704;2014-06-18T14:24:19Z;Non-Complaint;@StephanieWei @McIlroyRory @united why do you keep flying them then?;9;FALSE
479273810185949184;2014-06-18T14:45:55Z;Complaint;@BritishAirways you are my fave airline I use you loads But today your service sucks Im stuck here for 5h unable to change to earlier flight;638;FALSE
479274144841089024;2014-06-18T14:47:15Z;Complaint;@British_Airways i've just Open a incident,but no talk to anyone,and no one helps me. 3 days of leave without clothes. you seem holidays?;3;FALSE
479275732502188032;2014-06-18T14:53:33Z;Non-Complaint;@united @usdot I'm having a bait and switch issue on the united site. doesn't united need to show ALL mandatory taxes+fees when you search?;74;FALSE
479277559381639168;2014-06-18T15:00:49Z;Complaint;Ughh! I have to print my boarding pass out at the @JetBlue kiosk at the airport. Hate doing that!! Now I have to go earlier. :(;150;FALSE
479279956632305664;2014-06-18T15:10:20Z;Non-Complaint;Beautiful day to fly! #ALBtoPHL #ALB #PHL #usairways @usairways #US3207 seat 4A rocks! http://t.co/vJged5GSAi;66;FALSE
479280106129481728;2014-06-18T15:10:56Z;Non-Complaint;Another #Selfie landing at the Dfw airport @AmericanAir #AmericanView #AmericanAirlines http://t.co/TuRHvPI6K1;54;FALSE
479282541418254336;2014-06-18T15:20:37Z;Non-Complaint;@SingaporeAir hi im looking to book a stopover holiday on my way to sydney how do I do this ?? Will my luggage stay in transit??;9;FALSE
479283080532725760;2014-06-18T15:22:45Z;Complaint;never ever fly united😒 @united;491;FALSE
479283098178187264;2014-06-18T15:22:49Z;Complaint;Never ever in your life fly @united Worst customer service of my life! 😒;442;FALSE
479283717723398144;2014-06-18T15:25:17Z;Non-Complaint;.@Delta celebrated 85 years of flight yesterday by re-opening its ATL museum. Our story on it, and the history of DL: http://t.co/kUGNXWoSND;25473;FALSE
479286455240761344;2014-06-18T15:36:10Z;Non-Complaint;@SouthwestAir It's my Birthday too! Thank You for the $50 off a Vacation.;45;FALSE
479287525178343424;2014-06-18T15:40:25Z;Non-Complaint;@Ryanair hey I was wondering if you could help with a lost phone we left on the plane yesterday? :);15;FALSE
479287677783511040;2014-06-18T15:41:01Z;Non-Complaint;I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/03td0aYraS #SummerGetaway;1517;FALSE
479291436861779968;2014-06-18T15:55:58Z;Non-Complaint;@klm  Vlucht kl1132 uit copenhagen. Nog nooit zo'n onbeschofte omroep over handbagage op volle vlucht gehoord. #horken;8;FALSE
479291575231840256;2014-06-18T15:56:31Z;Non-Complaint;@British_Airways - Maybe you can let me trial one of those when I fly on the new A380 to Jo'burg in August??;891;FALSE
479294390561538048;2014-06-18T16:07:42Z;Complaint;@FlyFrontier ...Wow... $35 for a carry-on bag #FrontierAirlines;32399;TRUE
479294869702053888;2014-06-18T16:09:36Z;Complaint;@AmericanAir shame on you American Airlines charging $100 to pay for $25 bag fee ahead of time;41;FALSE
479295922107478016;2014-06-18T16:13:47Z;Non-Complaint;I will tweet @united everyday until they find my luggage !!! WORST AIRLINE !;498;FALSE
479297615247323136;2014-06-18T16:20:31Z;Non-Complaint;@USAirways Do I detect some star spangled sarcasm?;161;FALSE
479298228064485376;2014-06-18T16:22:57Z;Complaint;@united thx for making me feel like shit for YOU losing my bag @DENAirport Simply looking for follow up on your offer to assist 48hrs ago.;96;FALSE
479298230866681856;2014-06-18T16:22:57Z;Non-Complaint;ANOTHER GOAL!! Australia score right back!! 1-1 #NEDvsAUS @IndonesiaGaruda;190;FALSE
479298430217367552;2014-06-18T16:23:45Z;Complaint;@DanteTheDon still grounded at Ohare. Sitting on plane waiting to take off being told another 20 minutes. @united is killing me;358;FALSE
479299281829265408;2014-06-18T16:27:08Z;Non-Complaint;@DeltaAssist Thanks for the assistance, we figured out the issue.;250;FALSE
479300206471942144;2014-06-18T16:30:48Z;Non-Complaint;@aoibhedevlin @Ryanair Congrats Aiobhe xxx 😊😊 joe;394;FALSE
479300703047798784;2014-06-18T16:32:47Z;Non-Complaint;Just bought plane tix from the best airline ever @VirginAmerica. Their new website is rad. Love the voice/personality/innovative design.;180;FALSE
479300943272361984;2014-06-18T16:33:44Z;Non-Complaint;Bought a John Sandford book @ airport to avoid any chance of forced socialization on @Delta flight. Seat-mate playing Sudoku. I was safe.;68;FALSE
479302672840146944;2014-06-18T16:40:36Z;Complaint;@Veeeyonce @serenawilliams @Delta @inpaddington or why do they never tell us earlier that something like this is happening?;521;FALSE
479303071726854144;2014-06-18T16:42:11Z;Non-Complaint;@damienmulley @Ryanair but they charged you for it ?;62;FALSE
479305528003543040;2014-06-18T16:51:57Z;Non-Complaint;I just entered to win a @Disneyland getaway on @AlaskaAir from @kslnewsradio! #utahcontests http://t.co/ORFQo6oY9y;22;FALSE
479305623268769792;2014-06-18T16:52:20Z;Complaint;@British_Airways Sure they will be. Just in time for me to fly home. Service is shocking as we have no idea where they are;87;FALSE
479308524741066752;2014-06-18T17:03:52Z;Non-Complaint;@AmericanAir @TripIt 1) thanks to TripIt for the heads up my flight to ORD is cancelled 2) very special thanks to AA agent who rebooked me!!;631;FALSE
479309261881634816;2014-06-18T17:06:47Z;Non-Complaint;Nice belly @AmericanAir!  Do you know when and/or why they started painting the ship number under the wing? http://t.co/6nWCYg9QHW;44;FALSE
479311032850976768;2014-06-18T17:13:50Z;Complaint;@porterairlines Already did, was asked to email (!) my request to customer service because call centre couldn't extend voucher dates.;2380;FALSE
479313624230813696;2014-06-18T17:24:07Z;Non-Complaint;@AmericanAirBR @AmericanAir sim foi pelo site! Eu aguardo então! Obrigado;547;FALSE
479314391754489856;2014-06-18T17:27:10Z;Non-Complaint;I just entered to win a @Disneyland getaway on @AlaskaAir from @kslnewsradio! #utahcontests http://t.co/QLp2gQuSaG;3;FALSE
479315376472199168;2014-06-18T17:31:05Z;Non-Complaint;Más opciones de #viaje a #EEUU: @Iberia y @USAirways firman un acuerdo de código compartido http://t.co/5eOTkVA9Yi;106;FALSE
479316403581751296;2014-06-18T17:35:10Z;Non-Complaint;@DeltaAssist 1st flight delayed will miss conn in msp earlier ord-msp segment 2413 also delayed can you get me on 2413 so I can make conn?;156;FALSE
479316847863414784;2014-06-18T17:36:56Z;Non-Complaint;¡Es el momento de descubrir Chile y Argentina!  ¡@LANAirlinesSP ofrece un 20% de descuento en sus vuelos internos! http://t.co/hzyXoLghXO;104;FALSE
479317508605112320;2014-06-18T17:39:34Z;Non-Complaint;@JetBlue: 'no lavatory service' on flight from EWR to BOS. wtf is this Sochi? #sochiproblems #airlinebs;115;FALSE
479317531413319680;2014-06-18T17:39:39Z;Non-Complaint;Hey @AirCanada the fat guy in seat 3F was smoking. SMOKING HOT duuuur http://t.co/pZhmtY7n2Z;112945;FALSE
479317554998284288;2014-06-18T17:39:45Z;Complaint;@Ryanair Just booked 2 20kg bags for 2 adults 4 flight w/ 2 adults + 2 kids. Can I change to 2 20kg for 1 adult + 1 kid to avail of discount;695;FALSE
479318130477395968;2014-06-18T17:42:02Z;Non-Complaint;@united How much would I have to pay to bring an extra carry on/personal item? (Assuming that i can in the first place);84;FALSE
479320679234678784;2014-06-18T17:52:09Z;Non-Complaint;"“@KLM: Superjammer dat ze eruit vliegen. ;-) #AusNed #wk2014 http://t.co/UQtXR3JlIt”";351;FALSE
479320851700285440;2014-06-18T17:52:51Z;Non-Complaint;"“@KLM: Superjammer dat ze eruit vliegen. ;-) #AusNed #wk2014 http://t.co/ALcMDqGv4N” Niet gekoalaficeerd :))";654;FALSE
479321077970403328;2014-06-18T17:53:45Z;Complaint;@Ryanair Uk site not working,goes all the way to card details and then won't accept. Tried 4 different cards and browsers over last 24 hours;89;FALSE
479321413615353856;2014-06-18T17:55:05Z;Non-Complaint;.@vueling beware of #airports #security firm with questionable record. Visit http://t.co/O9wuRniLEy #ACIEurope;5352;FALSE
479321437505720320;2014-06-18T17:55:10Z;Non-Complaint;Like the @Delta #Ghana giraffe, Google's #favela doodle is lame (but in same vein as ridiculous, cartoony #WorldCup2014 #US #TV intro).;2034;FALSE
479322234621005824;2014-06-18T17:58:20Z;Non-Complaint;Thanks to Christine at @united Premier customer service center - helped me fix my own mistake and was FANTASTIC to talk to.  #flyerfriendly!;601;FALSE
479322312462725120;2014-06-18T17:58:39Z;Non-Complaint;Happy birthday to @SouthwestAir thanks for the free drinks it made for a great start to my Vegas vacation!!!;185;FALSE
479323345519779840;2014-06-18T18:02:45Z;Non-Complaint;I'm having a great day too @AmericanAir thanks for asking!;44959;FALSE
479323526004879360;2014-06-18T18:03:28Z;Non-Complaint;@JetBlue @GregZollo Get rid of the seats and bathrooms, just use pine shavings on floor, then it won't matter if we pee seats while waiting.;14;FALSE
479324448253050880;2014-06-18T18:07:08Z;Non-Complaint;@DeltaAssist thanks!;42702;FALSE
479326008500576256;2014-06-18T18:13:20Z;Non-Complaint;@united My aunt is on flight 3704 that got diverted. Will she make her connecting flight to Buffalo? Flight 1245;15;FALSE
479326012568657920;2014-06-18T18:13:21Z;Non-Complaint;@AmericanAir any updates on the flight from West Palm to Chicago?;119;FALSE
479327821634867200;2014-06-18T18:20:32Z;Non-Complaint;Seeing lots of #carryonshame on this @united flight. #nicetrybuddy;1132;FALSE
479330539334549504;2014-06-18T18:31:20Z;Non-Complaint;@AmericanAir with all the delays at GRR, staff at Gate B3 were awesome and professional!;47;FALSE
